title,publish_date,media_name,url,cluster,UMAP1,UMAP2,title_total_frequency,title_date_frequency,publish_year,publish_month,publish_day,days_since_min,label,cluster_name
Some members of trans community support Ricky Gervais amid Netflix backlash,5/31/22,newsweek.com,https://www.newsweek.com/ricky-gervais-trans-community-support-netflix-supernature-standup-backlash-1711603,52,0.38937187,-7.2036095,2,2,2022,5,31,881,Chappelle Controversy,Chappelle Controversy
Source: Biden to Repeal Trump's Ban on Transgender People Joining Military,1/24/21,newsmax.com,https://www.newsmax.com/politics/transgender-ban-military/2021/01/24/id/1007001,112,-7.4304705,1.9286928,1,1,2021,1,24,389,Biden Reverses Transgender Ban,Biden Reverses Transgender Ban
South Carolina Exit Polls: How Different Groups Voted,11/3/20,nytimes.com,https://www.nytimes.com/interactive/2020/11/03/us/elections/exit-polls-south-carolina.html,37,-2.032608,1.8219709,1,1,2020,11,3,307,Voter Demographics,Voter Demographics
South Carolina Voter Surveys: How Different Groups Voted,11/3/20,nytimes.com,https://www.nytimes.com/interactive/2020/11/03/us/elections/ap-polls-south-carolina.html,37,-2.0107899,1.8453588,1,1,2020,11,3,307,Voter Demographics,Voter Demographics
South Korea military discharges transgender soldier,1/22/20,nypost.com,https://nypost.com/2020/01/22/south-korea-military-discharges-transgender-solider/,66,9.296974,-2.7573328,2,2,2020,1,22,21,Transgender Soldier Case,Transgender Soldier Case
South Korea mourns death of transgender soldier,3/4/21,reuters.com,https://www.reuters.com/video/watch/idPRgK?now=true,66,9.148861,-2.6950312,1,1,2021,3,4,428,Transgender Soldier Case,Transgender Soldier Case
South Korea orders dismissal of transgender soldier,1/22/20,latimes.com,http://feeds.latimes.com/~r/latimes/news/nationworld/world/~3/f4UJ-2gQKx0/south-korea-orders-dismissal-of-transgender-soldier,66,9.259132,-2.6500626,4,4,2020,1,22,21,Transgender Soldier Case,Transgender Soldier Case
South Korea to Decide on First Transgender Soldier Amid Debate,1/16/20,usnews.com,https://www.usnews.com/news/world/articles/2020-01-16/south-korea-to-decide-on-first-transgender-soldier-amid-debate,66,9.086872,-2.622797,1,1,2020,1,16,15,Transgender Soldier Case,Transgender Soldier Case
South Korea to decide fate of 1st transgender soldier,1/17/20,kansascity.com,https://www.kansascity.com/news/nation-world/article239385803.html#storylink=rss,66,9.123861,-2.580225,9,8,2020,1,17,16,Transgender Soldier Case,Transgender Soldier Case
South Korea to decide fate of 1st transgender soldier,1/17/20,ledger-enquirer.com,https://www.ledger-enquirer.com/news/nation-world/article239385803.html#storylink=rss,66,9.123898,-2.6012392,9,8,2020,1,17,16,Transgender Soldier Case,Transgender Soldier Case
South Korea to decide fate of 1st transgender soldier,1/17/20,nbcnews.com,https://www.nbcnews.com/feature/nbc-out/south-korea-decide-fate-1st-transgender-soldier-n1117661?cid=public-rss_20200117,66,9.130753,-2.5907297,9,8,2020,1,17,16,Transgender Soldier Case,Transgender Soldier Case
South Korea to decide fate of 1st transgender soldier,1/17/20,sacbee.com,https://www.sacbee.com/news/nation-world/article239385803.html#storylink=rss,66,9.13357,-2.5900736,9,8,2020,1,17,16,Transgender Soldier Case,Transgender Soldier Case
South Korea to decide fate of 1st transgender soldier,1/17/20,seattletimes.com,https://www.seattletimes.com/nation-world/nation/south-korea-to-decide-fate-of-1st-transgender-soldier/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,66,9.127943,-2.5971508,9,8,2020,1,17,16,Transgender Soldier Case,Transgender Soldier Case
South Korea to decide fate of 1st transgender soldier,1/17/20,sfgate.com,https://www.sfgate.com/news/world/article/South-Korea-to-decide-fate-of-1st-transgender-14983018.php,66,9.120216,-2.585575,9,8,2020,1,17,16,Transgender Soldier Case,Transgender Soldier Case
South Korea to decide fate of 1st transgender soldier,1/17/20,startribune.com,http://www.startribune.com/south-korea-to-decide-fate-of-1st-transgender-soldier/567071562/,66,9.118019,-2.5902157,9,8,2020,1,17,16,Transgender Soldier Case,Transgender Soldier Case
South Korea to decide fate of 1st transgender soldier,1/17/20,washingtonpost.com,https://www.washingtonpost.com/world/asia_pacific/south-korea-to-decide-fate-of-1st-transgender-soldier/2020/01/17/97049f80-3988-11ea-a1ff-c48c1d59a4a1_story.html,66,9.123683,-2.595502,9,8,2020,1,17,16,Transgender Soldier Case,Transgender Soldier Case
South Korea to decide fate of 1st transgender soldier,1/18/20,abcnews.go.com,https://abcnews.go.com/International/wireStory/south-korea-decide-fate-1st-transgender-soldier-68349253,66,9.118446,-2.593007,9,1,2020,1,18,17,Transgender Soldier Case,Transgender Soldier Case
South Korea to decide on first transgender soldier amid debate,1/16/20,reuters.com,http://feeds.reuters.com/~r/Reuters/UKWorldNews/~3/VLeOIGOQxOw/south-korea-to-decide-on-first-transgender-soldier-amid-debate-idUKKBN1ZF1M5,66,9.126099,-2.5825367,2,2,2020,1,16,15,Transgender Soldier Case,Transgender Soldier Case
South Korea to rule on first transgender soldier,1/17/20,cnn.com,http://rss.cnn.com/~r/rss/cnn_latest/~3/wi5E8uwZrHw/index.html,66,9.098421,-2.5745792,3,3,2020,1,17,16,Transgender Soldier Case,Transgender Soldier Case
South Korea's first known transgender soldier found dead,3/3/21,sfgate.com,https://www.sfgate.com/news/article/South-Korea-s-first-known-transgender-soldier-15996670.php,66,9.172154,-2.7022238,4,3,2021,3,3,427,Transgender Soldier Case,Transgender Soldier Case
South Korea's first known transgender soldier found dead,3/3/21,startribune.com,https://www.startribune.com/south-koreas-first-known-transgender-soldier-found-dead/600029720/,66,9.170492,-2.7029305,4,3,2021,3,3,427,Transgender Soldier Case,Transgender Soldier Case
South Korea's first known transgender soldier found dead,3/3/21,stripes.com,https://www.stripes.com/news/pacific/south-korea-s-first-known-transgender-soldier-found-dead-1.664253,66,9.171778,-2.7018557,4,3,2021,3,3,427,Transgender Soldier Case,Transgender Soldier Case
South Korea's first known transgender soldier found dead,3/4/21,abcnews.go.com,https://abcnews.go.com/International/wireStory/south-koreas-transgender-soldier-found-dead-76226064,66,9.17056,-2.7035942,4,1,2021,3,4,428,Transgender Soldier Case,Transgender Soldier Case
South Korea's first transgender soldier found dead,3/3/21,cnn.com,https://www.cnn.com/2021/03/03/asia/south-korea-transgender-soldier-death-intl-hnk/index.html,66,9.164477,-2.7316923,5,1,2021,3,3,427,Transgender Soldier Case,Transgender Soldier Case
South Korea's first transgender soldier found dead,3/4/21,cnn.com,http://rss.cnn.com/~r/rss/cnn_topstories/~3/88GRGcoIVuo/index.html,66,9.167162,-2.730383,5,4,2021,3,4,428,Transgender Soldier Case,Transgender Soldier Case
South Korea's first transgender soldier found dead,3/4/21,theguardian.com,https://www.theguardian.com/world/2021/mar/04/south-koreas-first-transgender-soldier-found-dead,66,9.172433,-2.7269535,5,4,2021,3,4,428,Transgender Soldier Case,Transgender Soldier Case
South Korea's first transgender soldier found dead after legal battle,3/3/21,upi.com,https://www.upi.com/Top_News/World-News/2021/03/03/SKorea-Byun-Heesoo-transgender-soldier-SKorea/8541614797445/,66,9.166704,-2.706112,2,2,2021,3,3,427,Transgender Soldier Case,Transgender Soldier Case
South Korea's first transgender soldier posthumously wins case against the army over her 'illegal' discharge,10/9/21,businessinsider.com,https://www.businessinsider.com/south-korea-dead-trans-soldier-wins-case-against-army-2021-10,66,9.161679,-2.6090183,1,1,2021,10,9,647,Transgender Soldier Case,Transgender Soldier Case
South Korean Military Moves to Discharge First Transgender Soldier,1/22/20,usnews.com,https://www.usnews.com/news/world/articles/2020-01-22/south-korean-military-moves-to-discharge-first-transgender-soldier,66,9.329148,-2.559472,1,1,2020,1,22,21,Transgender Soldier Case,Transgender Soldier Case
South Korean military decides to discharge transgender soldier,1/22/20,staradvertiser.com,https://www.staradvertiser.com/2020/01/22/breaking-news/south-korean-military-decides-to-discharge-transgender-soldier/,66,9.290466,-2.6255188,1,1,2020,1,22,21,Transgender Soldier Case,Transgender Soldier Case
South Korean military moves to discharge first transgender soldier,1/22/20,reuters.com,http://feeds.reuters.com/~r/Reuters/worldNews/~3/w6_s13ICks0/south-korean-military-moves-to-discharge-first-transgender-soldier-idUSKBN1ZL0QN,66,9.360264,-2.5203857,3,3,2020,1,22,21,Transgender Soldier Case,Transgender Soldier Case
South Korean military to discharge transgender soldier in test case,1/22/20,stripes.com,https://www.stripes.com/news/pacific/south-korean-military-to-discharge-transgender-soldier-in-test-case-1.615696,66,9.305347,-2.6676626,1,1,2020,1,22,21,Transgender Soldier Case,Transgender Soldier Case
South Korea’s First Openly Transgender Soldier Found Dead at Her Home,3/4/21,wsj.com,https://www.wsj.com/articles/south-koreas-first-openly-transgender-soldier-found-dead-at-her-home-11614861986,66,9.139204,-2.7240753,1,1,2021,3,4,428,Transgender Soldier Case,Transgender Soldier Case
South Korea’s First Transgender Soldier Might Get Thrown Out of the Military,1/21/20,wsj.com,https://www.wsj.com/articles/military-panel-will-decide-the-fate-of-south-koreas-first-transgender-soldier-11579627613,66,9.1306095,-2.6343794,1,1,2020,1,21,20,Transgender Soldier Case,Transgender Soldier Case
South Korea’s Military Discharges Its First Transgender Soldier,1/22/20,wsj.com,https://www.wsj.com/articles/south-koreas-military-discharges-transgender-soldier-11579697345,66,9.229682,-2.6092854,1,1,2020,1,22,21,Transgender Soldier Case,Transgender Soldier Case
South Korea’s first known transgender soldier Byun Hui-su found dead,3/3/21,nypost.com,https://nypost.com/2021/03/03/south-koreas-first-known-transgender-soldier-found-dead/,66,9.182365,-2.7080994,2,2,2021,3,3,427,Transgender Soldier Case,Transgender Soldier Case
South Korea’s first known transgender soldier found dead,3/3/21,seattletimes.com,https://www.seattletimes.com/nation-world/south-koreas-first-known-transgender-soldier-found-dead/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,66,9.18545,-2.7342691,2,1,2021,3,3,427,Transgender Soldier Case,Transgender Soldier Case
South Korea’s first known transgender soldier found dead,3/4/21,nypost.com,https://nypost.com/2021/03/04/south-koreas-first-known-transgender-soldier-found-dead-2/,66,9.183413,-2.7342815,2,1,2021,3,4,428,Transgender Soldier Case,Transgender Soldier Case
"Split Senate Confirms Transgender Woman Rachel Levine to Health Post, a First",3/24/21,newsmax.com,https://www.newsmax.com/politics/senate/2021/03/24/id/1015057,93,-4.780896,-0.28877163,1,1,2021,3,24,448,Levine Confirmation,Levine Confirmation
Spotify Backs Joe Rogan’s Disinformation Machine,2/1/22,nytimes.com,https://www.nytimes.com/2022/02/01/opinion/spotify-joe-rogan-disinformation.html,24,-2.5422916,-3.8845139,1,1,2022,2,1,762,Joe Rogan Controversy,Joe Rogan Controversy
Spotify CEO Defends Keeping Transphobic Joe Rogan Podcasts Online,9/16/20,vice.com,https://www.vice.com/en_us/article/xg8jq4/spotify-joe-rogan-transphobic,24,-2.514265,-3.7808428,4,4,2020,9,16,259,Joe Rogan Controversy,Joe Rogan Controversy
Spotify Reportedly Won’t Take Action After Podcaster Joe Rogan Interviewed Far-Right Conspiracy Theorist Alex Jones,10/28/20,forbes.com,https://www.forbes.com/sites/rachelsandler/2020/10/28/spotify-reportedly-wont-take-action-after-podcaster-joe-rogan-interviewed-far-right-conspiracy-theorist-alex-jones/,24,-2.5613499,-3.8172407,1,1,2020,10,28,301,Joe Rogan Controversy,Joe Rogan Controversy
Spotify Sees Internal Strife Over Joe Rogan's Controversial Podcast Guests: WSJ,11/1/20,benzinga.com,http://feeds.benzinga.com/~r/benzinga/~3/FnX6NDhbZcE/spotify-sees-internal-strife-over-joe-rogans-controversial-podcast-guests-wsj,24,-2.5309696,-3.8776884,1,1,2020,11,1,305,Joe Rogan Controversy,Joe Rogan Controversy
Spotify drops Neil Young after he forces them to choose between his music and Joe Rogan's podcast,1/26/22,theblaze.com,https://www.theblaze.com/news/rogan-spotify-neil-young-dropped,24,-2.5026007,-3.9461994,1,1,2022,1,26,756,Joe Rogan Controversy,Joe Rogan Controversy
Spotify faces new scrutiny after Joe Rogan's Alex Jones interview,10/28/20,latimes.com,https://www.latimes.com/entertainment-arts/business/story/2020-10-28/spotify-faces-new-scrutiny-after-joe-rogans-alex-jones-interview,24,-2.5343113,-3.8238964,1,1,2020,10,28,301,Joe Rogan Controversy,Joe Rogan Controversy
Spotify faces new scrutiny after Joe Rogan’s Alex Jones interview,10/30/20,baltimoresun.com,http://feeds.baltimoresun.com/~r/baltimoresun/entertainment/rss2/~3/ggqgPAlc4EQ/ct-ent-joe-rogan-alex-jones-spotify-interview-20201030-kjghibvsube4patpywlroppo5q-story.html,24,-2.4602633,-3.7903442,3,3,2020,10,30,303,Joe Rogan Controversy,Joe Rogan Controversy
Spotify faces new scrutiny after Joe Rogan’s Alex Jones interview,10/30/20,chicagotribune.com,https://www.chicagotribune.com/entertainment/ct-ent-joe-rogan-alex-jones-spotify-interview-20201030-kjghibvsube4patpywlroppo5q-story.html#ed=rss_www.chicagotribune.com/arcio/rss/category/entertainment/,24,-2.5231113,-3.8230267,3,3,2020,10,30,303,Joe Rogan Controversy,Joe Rogan Controversy
Spotify faces new scrutiny after Joe Rogan’s Alex Jones interview,10/30/20,orlandosentinel.com,http://feeds.orlandosentinel.com/~r/orlandosentinel/entertainment/~3/sGPuLgeitXc/ct-ent-joe-rogan-alex-jones-spotify-interview-20201030-kjghibvsube4patpywlroppo5q-story.html,24,-2.5244484,-3.8224869,3,3,2020,10,30,303,Joe Rogan Controversy,Joe Rogan Controversy
Spotify is more confused about Joe Rogan than ever,2/7/22,theverge.com,https://www.theverge.com/2022/2/7/22921608/spotify-joe-rogan-moderation-guidelines-episode-deletion,24,-2.558195,-3.8570528,1,1,2022,2,7,768,Joe Rogan Controversy,Joe Rogan Controversy
Spotify is quietly removing more of Joe Rogan's podcasts after some employees reportedly threatened to strike,4/8/21,theblaze.com,https://www.theblaze.com/news/spotify-censors-joe-rogan-podcast,24,-2.5584106,-3.8611307,1,1,2021,4,8,463,Joe Rogan Controversy,Joe Rogan Controversy
Spotify is reportedly fighting with employees about hosting episodes of Joe Rogan's podcast that some consider transphobic,9/17/20,businessinsider.com,https://www.businessinsider.com/spotify-report-joe-rogan-transphobia-fight-employees2020-9?utm_source=yahoo.com&utm_medium=referral,24,-2.495039,-3.885147,1,1,2020,9,17,260,Joe Rogan Controversy,Joe Rogan Controversy
Spotify pulls over 70 episodes of Joe Rogan's podcast,2/5/22,theweek.com,https://theweek.com/coronavirus/1009823/spotify-pulls-over-70-episodes-of-joe-rogans-podcast,24,-2.5797968,-3.832944,1,1,2022,2,5,766,Joe Rogan Controversy,Joe Rogan Controversy
"Spotify quietly removed over 40 episodes of the Joe Rogan Experience podcast, report says",4/13/21,businessinsider.com,https://www.businessinsider.com/joe-rogan-experience-podcast-episodes-removed-spotify-2021-4,24,-2.6043568,-3.8276987,1,1,2021,4,13,468,Joe Rogan Controversy,Joe Rogan Controversy
Spotify reportedly emails managers after podcaster Joe Rogan hosts conspiracy theorist Alex Jones: 'We are not going to ban specific individuals from being guests',10/28/20,businessinsider.com,https://www.businessinsider.com/spotify-emails-managers-after-joe-rogan-alex-jones-podcast-report-2020-10,24,-2.5647964,-3.8248043,1,1,2020,10,28,301,Joe Rogan Controversy,Joe Rogan Controversy
Spotify signs ‘The Joe Rogan Experience’ to an exclusive multi-year deal,5/19/20,techcrunch.com,https://techcrunch.com/2020/05/19/spotify-signs-the-joe-rogan-experience-to-an-exclusive-multi-year-deal/,24,-2.5874557,-3.8716211,1,1,2020,5,19,139,Joe Rogan Controversy,Joe Rogan Controversy
Spotify staff reportedly ‘outraged’ by Joe Rogan’s show,7/7/21,nypost.com,https://nypost.com/2021/07/07/spotify-staff-reportedly-outraged-by-joe-rogans-show-insiders-say/,24,-2.5495892,-3.8038511,1,1,2021,7,7,553,Joe Rogan Controversy,Joe Rogan Controversy
Spotify's defense of Joe Rogan puts it on track for a huge culture war over how it moderates its platform,10/30/20,businessinsider.com,https://www.businessinsider.com/spotify-joe-rogan-podcast-experience-moderation-fight-alex-jones-2020-10,24,-2.486658,-3.8696642,1,1,2020,10,30,303,Joe Rogan Controversy,Joe Rogan Controversy
"Spotify, Joe Rogan address COVID-19 content backlash",1/31/22,techcrunch.com,https://social.techcrunch.com/2022/01/31/spotify-joe-rogan-address-covid-19-content-backlash/,24,-2.5089264,-3.807455,1,1,2022,1,31,761,Joe Rogan Controversy,Joe Rogan Controversy
"Spotify, Joe Rogan and the sound of misinformation",2/9/22,washingtonpost.com,https://www.washingtonpost.com/music/2022/02/09/joe-rogan-spotify-misinformation/,24,-2.5503693,-3.8484488,1,1,2022,2,9,770,Joe Rogan Controversy,Joe Rogan Controversy
Spotify’s Joe Rogan problem highlights its rocky transition from music streamer to media producer,2/2/22,washingtonpost.com,https://www.washingtonpost.com/technology/2022/02/02/spotify-rogan-employee-protests/,24,-2.5336761,-3.8554754,1,1,2022,2,2,763,Joe Rogan Controversy,Joe Rogan Controversy
